user_id,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag
USR82329,1,VERIFIED,1,HIGH,1,0,1,0,19491.0,BENGALURU,STUDENT,0,1,VERIFIED,HIGH,,False
USR82331,1,PENDING,1,MEDIUM,1,0,0,1,,JALANDHAR,SELF_EMPLOYED,0,0,PENDING,MEDIUM,2024-11-14 23:20:04,False
USR82338,3,REJECTED | VERIFIED,2,LOW | MEDIUM | UNKNOWN,3,1,0,0,18743.0,BENGALURU | JALANDAR | JALANDHAR,FARMER | SALARIED,2,1,VERIFIED,UNKNOWN,2025-05-20 00:00:00,True
USR82339,3,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,39714.5,HYD | JAIPUR | POONA,RETIRED | SELF_EMPLOYED | UNEMPLOYED,0,0,VERIFIED,LOW,2026-01-22 00:00:00,True
USR82340,1,VERIFIED,1,LOW,1,0,0,0,,DELHI,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-04-15 16:44:32,False
USR82342,1,VERIFIED,1,MEDIUM,1,0,0,0,28.0,AMRITSAR,FREELANCER,0,0,VERIFIED,MEDIUM,2024-06-21 00:00:00,False
USR82344,1,VERIFIED,1,HIGH,1,0,1,0,27112.0,BENGALURU,SELF_EMPLOYED,0,0,VERIFIED,HIGH,2024-09-03 13:41:17,False
USR82348,1,VERIFIED,1,LOW,1,0,0,0,39125.0,JALANDAR,SELF_EMPLOYED,0,1,VERIFIED,LOW,,False
USR82354,1,VERIFIED,1,HIGH,1,0,1,0,11376.0,BENGALURU,SELF_EMPLOYED,0,1,VERIFIED,HIGH,,False
USR82355,1,VERIFIED,1,LOW,1,0,0,0,26805.0,AMRITSAR,FREELANCER,0,0,VERIFIED,LOW,2024-10-31 16:05:00,False
USR82356,1,VERIFIED,1,LOW,1,0,0,0,,PUNE,FREELANCER,0,0,VERIFIED,LOW,2024-10-31 11:04:37,False
USR82357,3,PENDING | VERIFIED,2,LOW,1,0,0,1,,BENGALURU | DELHI,FREELANCER | RETIRED,1,0,PENDING,LOW,2026-01-20 00:00:00,True
USR82358,1,VERIFIED,1,UNKNOWN,1,0,0,0,54706.0,MADRAS,BUSINESS_OWNER,0,0,VERIFIED,UNKNOWN,2024-03-27 09:54:53,False
USR82365,1,VERIFIED,1,UNKNOWN,1,0,0,0,28793.0,LUCKNOW,FREELANCER,0,0,VERIFIED,UNKNOWN,2024-04-27 00:00:00,False
USR82367,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,14006.0,CALCUTTA | POONA,BUSINESS_OWNER | RETIRED,1,0,VERIFIED,MEDIUM,2026-02-18 18:20:26,True
USR82368,2,VERIFIED,1,LOW,1,0,0,0,71046.0,HYDERABAD | LUDHIANA,BUSINESS_OWNER | UNEMPLOYED,1,1,VERIFIED,LOW,2025-07-25 04:06:46,False
USR82370,1,VERIFIED,1,MEDIUM,1,0,0,0,14593.0,BENGALURU,GIG_WORKER,0,0,VERIFIED,MEDIUM,2025-01-26 00:00:00,False
USR82373,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,15549.5,JALANDHAR | PUNE,FARMER,0,0,VERIFIED,MEDIUM,2024-12-10 00:00:00,True
USR82374,2,VERIFIED,1,MEDIUM,1,0,0,0,10961.0,HYDERABAD | KOLKATA,SELF_EMPLOYED | STUDENT,0,0,VERIFIED,MEDIUM,2024-02-13 00:00:00,False
USR82375,1,VERIFIED,1,MEDIUM,1,0,0,0,22509.0,JALANDAR,SALARIED,0,0,VERIFIED,MEDIUM,2024-04-26 00:00:00,False
USR82376,1,VERIFIED,1,LOW,1,0,0,0,30329.0,BANGALORE,GIG_WORKER,0,0,VERIFIED,LOW,2026-03-13 00:00:00,False
USR82379,1,VERIFIED,1,MEDIUM,1,0,0,0,17967.0,DELHI,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2025-12-14 00:00:00,False
USR82381,1,VERIFIED,1,LOW,1,0,0,0,35010.0,CALCUTTA,SELF_EMPLOYED,0,1,VERIFIED,LOW,,False
USR82386,1,VERIFIED,1,LOW,1,0,0,0,14830.0,BANGALORE,RETIRED,0,1,VERIFIED,LOW,2026-02-14 00:00:00,False
USR82389,1,VERIFIED,1,MEDIUM,1,0,0,0,92131.0,LDH,SELF_EMPLOYED,0,1,VERIFIED,MEDIUM,2024-08-24 05:58:56,False
USR82392,1,VERIFIED,1,LOW,1,0,0,0,20651.0,LKO,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-12-16 02:43:12,False
USR82394,1,VERIFIED,1,HIGH,1,0,1,0,,BLR,FARMER,0,1,VERIFIED,HIGH,2024-01-19 00:00:00,False
USR82400,1,VERIFIED,1,LOW,1,0,0,0,39318.0,CHENNAI,GIG_WORKER,0,0,VERIFIED,LOW,2024-01-18 18:19:05,False
USR82401,1,VERIFIED,1,LOW,1,0,0,0,13644.0,LUCKNOW,UNEMPLOYED,0,0,VERIFIED,LOW,2024-05-15 00:00:00,False
USR82404,1,VERIFIED,1,MEDIUM,1,0,0,0,34939.0,HYDERABAD,FREELANCER,0,1,VERIFIED,MEDIUM,2025-04-01 22:46:45,False
USR82405,1,VERIFIED,1,LOW,1,0,0,0,26948.0,PUNE,RETIRED,0,0,VERIFIED,LOW,,False
USR82406,1,VERIFIED,1,LOW,1,0,0,0,28779.0,LUCKNOW,RETIRED,1,0,VERIFIED,LOW,2026-03-18 19:18:48,False
USR82411,1,VERIFIED,1,LOW,1,0,0,0,,MUMBAY,FREELANCER,0,0,VERIFIED,LOW,2024-10-24 00:00:00,False
USR82413,2,VERIFIED,1,MEDIUM,1,0,0,0,31066.75,BLR | DILLI,RETIRED | SELF_EMPLOYED,0,1,VERIFIED,MEDIUM,2025-09-10 00:00:00,False
USR82414,1,VERIFIED,1,HIGH,1,0,1,0,29.0,HYDERABAD,SELF_EMPLOYED,0,0,VERIFIED,HIGH,,False
USR82420,1,VERIFIED,1,LOW,1,0,0,0,20780.0,BLR,BUSINESS_OWNER,0,1,VERIFIED,LOW,2025-03-16 04:38:00,False
USR82423,2,PENDING | VERIFIED,2,LOW | UNKNOWN,2,0,0,1,35983.0,BANGALORE | JPR,FARMER | SELF_EMPLOYED,0,1,VERIFIED,UNKNOWN,2024-11-03 00:00:00,True
USR82424,1,PENDING,1,MEDIUM,1,0,0,1,26232.0,DELHI,UNEMPLOYED,0,0,PENDING,MEDIUM,,False
USR82425,2,PENDING,1,LOW,1,0,0,2,12282.5,DELHI | MUMBAI,RETIRED | STUDENT,0,1,PENDING,LOW,2024-09-22 12:32:08,False
USR82428,1,VERIFIED,1,HIGH,1,0,1,0,,HYDERABAD,FARMER,1,1,VERIFIED,HIGH,2025-09-20 00:00:00,False
USR82434,1,VERIFIED,1,MEDIUM,1,0,0,0,18138.0,JPR,FARMER,0,0,VERIFIED,MEDIUM,2024-07-02 00:00:00,False
USR82435,1,VERIFIED,1,LOW,1,0,0,0,7982.0,BOMBAY,GIG_WORKER,0,0,VERIFIED,LOW,2025-10-17 00:00:00,False
USR82439,2,VERIFIED,1,LOW,1,0,0,0,48378.5,LUDHIANA | MADRAS,BUSINESS_OWNER | SALARIED,1,0,VERIFIED,LOW,2025-05-22 14:28:27,False
USR82440,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,39872.0,JALANDAR | POONA,BUSINESS_OWNER | FARMER,0,0,VERIFIED,LOW,2025-03-19 00:00:00,True
USR82441,1,VERIFIED,1,UNKNOWN,1,0,0,0,,DILLI,GIG_WORKER,0,0,VERIFIED,UNKNOWN,,False
USR82443,2,VERIFIED,1,LOW,1,0,0,0,41653.0,BENGALURU | KOLKATA,BUSINESS_OWNER | STUDENT,0,0,VERIFIED,LOW,2025-06-14 05:33:54,False
USR82445,1,VERIFIED,1,LOW,1,0,0,0,,HYD,GIG_WORKER,0,0,VERIFIED,LOW,2024-09-08 00:00:00,False
USR82446,2,PENDING | REJECTED,2,LOW | MEDIUM,2,1,0,1,39920.0,AMRITSAR | LUCKNOW,RETIRED,1,0,PENDING,MEDIUM,2026-01-17 00:00:00,True
USR82449,1,VERIFIED,1,MEDIUM,1,0,0,0,65612.0,DELHI,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2024-12-26 10:26:00,False
USR82450,1,PENDING,1,LOW,1,0,0,1,33406.0,BENGALURU,GIG_WORKER,0,1,PENDING,LOW,2025-02-03 08:57:25,False
USR82452,1,VERIFIED,1,LOW,1,0,0,0,22993.0,PUNE,STUDENT,0,0,VERIFIED,LOW,2025-06-17 00:00:00,False
USR82453,1,PENDING,1,LOW,1,0,0,1,23.0,LUCKNOW,GIG_WORKER,0,1,PENDING,LOW,2024-01-24 08:12:46,False
USR82454,1,VERIFIED,1,UNKNOWN,1,0,0,0,21274.0,ASR,SELF_EMPLOYED,0,0,VERIFIED,UNKNOWN,2025-02-27 14:18:55,False
USR82457,1,VERIFIED,1,MEDIUM,1,0,0,0,33.7,POONA,STUDENT,0,0,VERIFIED,MEDIUM,,False
USR82459,1,PENDING,1,LOW,1,0,0,1,27064.0,LUCKNOW,SALARIED,0,0,PENDING,LOW,2024-10-16 00:00:00,False
USR82460,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,20916.0,DILLI | PUNE,FREELANCER,0,0,VERIFIED,MEDIUM,2025-05-29 00:27:59,True
USR82464,2,PENDING,1,LOW,1,0,0,2,25531.0,MUMBAI,FARMER,0,2,PENDING,LOW,2024-12-10 21:54:34,False
USR82466,1,PENDING,1,LOW,1,0,0,1,20030.0,LUCKNOW,BUSINESS_OWNER,0,0,PENDING,LOW,2024-07-26 00:00:00,False
USR82469,1,VERIFIED,1,LOW,1,0,0,0,16296.0,CALCUTTA,BUSINESS_OWNER,0,0,VERIFIED,LOW,,False
USR82470,1,PENDING,1,MEDIUM,1,0,0,1,35891.0,PUNE,FARMER,0,0,PENDING,MEDIUM,2025-06-25 00:00:00,False
USR82478,1,REJECTED,1,LOW,1,1,0,0,33.8,ASR,SELF_EMPLOYED,0,0,REJECTED,LOW,2026-02-12 11:21:47,False
USR82481,1,VERIFIED,1,MEDIUM,1,0,0,0,13526.0,LUDHIANA,RETIRED,0,0,VERIFIED,MEDIUM,2025-10-17 02:46:56,False
USR82484,1,VERIFIED,1,LOW,1,0,0,0,31612.0,MUMBAI,UNEMPLOYED,1,0,VERIFIED,LOW,2025-12-27 00:00:00,False
USR82485,1,VERIFIED,1,LOW,1,0,0,0,107034.0,HYD,RETIRED,0,0,VERIFIED,LOW,2025-12-13 20:15:53,False
USR82487,1,VERIFIED,1,HIGH,1,0,1,0,32280.0,PUNE,FARMER,0,0,VERIFIED,HIGH,2025-03-18 00:00:00,False
USR82492,1,PENDING,1,HIGH,1,0,1,1,10509.0,JAIPUR,SALARIED,0,0,PENDING,HIGH,,False
USR82498,2,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,23175.0,CHENNAI | NEW_DELHI,BUSINESS_OWNER | SALARIED,0,0,PENDING,LOW,2025-07-29 00:00:00,True
USR82502,1,PENDING,1,HIGH,1,0,1,1,,JAIPUR,UNEMPLOYED,0,0,PENDING,HIGH,2025-04-20 08:43:26,False
USR82505,3,VERIFIED,1,HIGH | MEDIUM,2,0,1,0,37280.0,DILLI | JPR | LUDHIANA,BUSINESS_OWNER | GIG_WORKER | RETIRED,0,2,VERIFIED,MEDIUM,2025-06-18 00:00:00,True
USR82514,1,VERIFIED,1,LOW,1,0,0,0,50152.0,MUMBAI,GIG_WORKER,0,0,VERIFIED,LOW,2024-02-12 00:00:00,False
USR82515,1,VERIFIED,1,MEDIUM,1,0,0,0,12394.0,LUDHIANA,FARMER,0,0,VERIFIED,MEDIUM,2025-12-04 00:00:00,False
USR82519,1,VERIFIED,1,LOW,1,0,0,0,21421.0,CHENNAI,GIG_WORKER,0,0,VERIFIED,LOW,2025-07-01 00:00:00,False
USR82521,2,VERIFIED,1,LOW,1,0,0,0,42334.5,JPR | PUNE,FREELANCER | SALARIED,1,0,VERIFIED,LOW,2025-08-28 00:00:00,False
USR82523,1,PENDING,1,UNKNOWN,1,0,0,1,36713.0,HYD,SELF_EMPLOYED,0,1,PENDING,UNKNOWN,2025-10-06 00:00:00,False
USR82525,1,VERIFIED,1,LOW,1,0,0,0,12033.0,BLR,RETIRED,0,0,VERIFIED,LOW,,False
USR82534,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,22070.0,BLR,STUDENT,0,2,REJECTED,LOW,2025-04-22 21:24:00,True
USR82535,3,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,2,19301.0,DELHI | KOLKATA,FARMER | SELF_EMPLOYED,2,2,PENDING,LOW,2025-02-24 23:23:20,True
USR82541,1,VERIFIED,1,MEDIUM,1,0,0,0,44.6,LDH,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2024-11-03 00:00:00,False
USR82543,1,VERIFIED,1,MEDIUM,1,0,0,0,11.4,KOLKATA,STUDENT,0,0,VERIFIED,MEDIUM,2025-02-14 00:00:00,False
USR82546,1,VERIFIED,1,HIGH,1,0,1,0,,LDH,RETIRED,0,0,VERIFIED,HIGH,2025-08-25 00:00:00,False
USR82547,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,36549.0,AMRITSAR | LUDHIANA,BUSINESS_OWNER | UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-05-14 00:00:00,True
USR82549,3,VERIFIED,1,LOW | MEDIUM,2,0,0,0,11747.0,ASR | BANGALORE | DELHI,RETIRED | SELF_EMPLOYED | STUDENT,0,1,VERIFIED,MEDIUM,2025-08-14 00:00:00,True
USR82552,1,VERIFIED,1,LOW,1,0,0,0,50.3,HYD,UNEMPLOYED,0,0,VERIFIED,LOW,2025-06-05 00:00:00,False
USR82553,1,PENDING,1,HIGH,1,0,1,1,,LDH,RETIRED,0,0,PENDING,HIGH,,False
USR82554,1,VERIFIED,1,MEDIUM,1,0,0,0,21.1,BENGALURU,FREELANCER,0,0,VERIFIED,MEDIUM,2025-04-18 00:00:00,False
USR82555,2,PENDING | VERIFIED,2,HIGH,1,0,2,1,52984.0,KOLKATA,STUDENT,0,0,VERIFIED,HIGH,2024-03-22 14:06:00,True
USR82558,1,VERIFIED,1,LOW,1,0,0,0,,BENGALURU,UNEMPLOYED,1,0,VERIFIED,LOW,2025-02-21 00:00:00,False
USR82559,1,VERIFIED,1,LOW,1,0,0,0,26289.0,BANGALORE,RETIRED,0,0,VERIFIED,LOW,2024-02-29 00:00:00,False
USR82569,1,VERIFIED,1,LOW,1,0,0,0,,JALANDAR,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-03-03 00:00:00,False
USR82571,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,48602.5,HYDERABAD | JALANDHAR,FARMER,0,0,VERIFIED,MEDIUM,2026-03-03 00:00:00,True
USR82576,1,VERIFIED,1,LOW,1,0,0,0,44442.0,LUCKNOW,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-11-17 00:00:00,False
USR82577,1,REJECTED,1,LOW,1,1,0,0,33566.0,DELHI,FREELANCER,0,0,REJECTED,LOW,2026-02-23 00:00:00,False
USR82591,1,VERIFIED,1,LOW,1,0,0,0,18350.0,LDH,FARMER,0,0,VERIFIED,LOW,,False
USR82593,1,VERIFIED,1,LOW,1,0,0,0,37129.0,DELHI,RETIRED,0,0,VERIFIED,LOW,2025-05-27 00:00:00,False
USR82596,1,PENDING,1,LOW,1,0,0,1,10674.0,LDH,FARMER,0,0,PENDING,LOW,2025-07-11 07:12:47,False
USR82598,1,VERIFIED,1,HIGH,1,0,1,0,16970.0,KOLKATA,SALARIED,0,0,VERIFIED,HIGH,,False
USR82606,1,PENDING,1,MEDIUM,1,0,0,1,12866.0,POONA,UNEMPLOYED,0,0,PENDING,MEDIUM,2025-04-21 20:59:02,False
USR82608,1,PENDING,1,LOW,1,0,0,1,18.3,CALCUTTA,FREELANCER,0,0,PENDING,LOW,2025-06-28 00:00:00,False
USR82609,2,PENDING | VERIFIED,2,LOW,1,0,0,1,,JALANDHAR,FARMER,0,0,PENDING,LOW,2025-01-22 21:14:07,True
USR82618,1,VERIFIED,1,LOW,1,0,0,0,27940.0,LUDHIANA,FARMER,0,0,VERIFIED,LOW,2025-04-25 00:00:00,False
USR82619,1,VERIFIED,1,LOW,1,0,0,0,31928.0,MUMBAI,FREELANCER,0,0,VERIFIED,LOW,2025-05-01 06:24:09,False
USR82622,1,VERIFIED,1,LOW,1,0,0,0,43051.0,HYD,SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-03-13 00:00:00,False
USR82631,1,VERIFIED,1,LOW,1,0,0,0,,LKO,RETIRED,0,1,VERIFIED,LOW,2025-04-24 00:00:00,False
USR82634,1,VERIFIED,1,LOW,1,0,0,0,,CHENNAI,RETIRED,0,0,VERIFIED,LOW,2025-08-25 00:00:00,False
USR82637,1,VERIFIED,1,LOW,1,0,0,0,21859.0,JPR,GIG_WORKER,0,0,VERIFIED,LOW,,False
USR82643,1,VERIFIED,1,MEDIUM,1,0,0,0,45358.0,LDH,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2024-05-15 00:00:00,False
USR82647,2,VERIFIED,1,LOW,1,0,0,0,39028.0,MUMBAI | PUNE,GIG_WORKER | STUDENT,0,1,VERIFIED,LOW,2025-06-30 16:10:00,False
USR82649,1,VERIFIED,1,LOW,1,0,0,0,,KOLKATA,RETIRED,0,0,VERIFIED,LOW,2024-11-09 00:00:00,False
USR82654,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,63714.0,LUDHIANA | POONA,BUSINESS_OWNER | UNEMPLOYED,0,1,VERIFIED,LOW,2024-10-02 00:00:00,True
USR82655,1,VERIFIED,1,LOW,1,0,0,0,15036.0,AMRITSAR,SALARIED,0,1,VERIFIED,LOW,2024-02-12 16:22:27,False
USR82656,3,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,36990.0,BENGALURU | JAIPUR | NEW_DELHI,BUSINESS_OWNER | SALARIED | SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-02-17 00:00:00,True
USR82658,3,PENDING | VERIFIED,2,LOW | UNKNOWN,2,0,0,1,78055.0,ASR | PUNE,BUSINESS_OWNER | FARMER | UNEMPLOYED,0,1,VERIFIED,UNKNOWN,2025-05-13 00:00:00,True
USR82662,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,11418.0,BOMBAY | MADRAS,BUSINESS_OWNER | RETIRED,1,1,VERIFIED,MEDIUM,2025-05-25 00:00:00,True
USR82670,1,VERIFIED,1,HIGH,1,0,1,0,26899.0,PUNE,GIG_WORKER,0,0,VERIFIED,HIGH,2024-03-08 00:00:00,False
USR82673,1,PENDING,1,LOW,1,0,0,1,29.5,MUMBAI,STUDENT,0,1,PENDING,LOW,2024-08-26 00:00:00,False
USR82678,2,VERIFIED,1,LOW,1,0,0,0,46569.5,AMRITSAR | LUDHIANA,BUSINESS_OWNER | FARMER,0,1,VERIFIED,LOW,2024-11-29 00:00:00,False
USR82680,1,VERIFIED,1,LOW,1,0,0,0,68108.0,JALANDHAR,FARMER,0,1,VERIFIED,LOW,2025-06-23 00:00:00,False
USR82684,1,VERIFIED,1,MEDIUM,1,0,0,0,18892.0,AMRITSAR,FARMER,0,0,VERIFIED,MEDIUM,2025-10-14 00:00:00,False
USR82690,1,REJECTED,1,LOW,1,1,0,0,67148.0,JALANDHAR,SELF_EMPLOYED,0,0,REJECTED,LOW,,False
USR82691,1,VERIFIED,1,LOW,1,0,0,0,56433.0,JAIPUR,SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-11-30 00:00:00,False
USR82692,1,VERIFIED,1,MEDIUM,1,0,0,0,37157.0,JALANDHAR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-04-11 00:00:00,False
USR82694,1,VERIFIED,1,HIGH,1,0,1,0,,JAIPUR,STUDENT,0,0,VERIFIED,HIGH,2026-02-23 23:25:53,False
USR82695,2,VERIFIED,1,MEDIUM,1,0,0,0,26785.0,DELHI,STUDENT,0,0,VERIFIED,MEDIUM,2024-10-30 00:00:00,False
USR82697,1,VERIFIED,1,LOW,1,0,0,0,53117.0,CHENNAI,SALARIED,0,0,VERIFIED,LOW,2025-10-17 00:00:00,False
USR82701,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,28294.0,JALANDHAR | LUCKNOW,STUDENT | UNEMPLOYED,0,0,VERIFIED,LOW,2025-07-30 00:00:00,True
USR82702,1,VERIFIED,1,LOW,1,0,0,0,34654.0,JALANDAR,UNEMPLOYED,0,0,VERIFIED,LOW,2024-08-02 00:00:00,False
USR82714,2,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,64294.5,BENGALURU | DILLI,FARMER | FREELANCER,0,0,REJECTED,MEDIUM,2025-02-17 00:00:00,True
USR82716,2,PENDING | VERIFIED,2,HIGH | MEDIUM,2,0,1,1,18447.0,HYD | JPR,SELF_EMPLOYED | UNEMPLOYED,0,0,VERIFIED,HIGH,2024-02-04 01:34:26,True
USR82719,2,VERIFIED,1,MEDIUM | UNKNOWN,2,0,0,0,20207.0,CALCUTTA | LDH,FREELANCER | SELF_EMPLOYED,1,1,VERIFIED,UNKNOWN,2026-02-08 00:00:00,True
USR82724,1,PENDING,1,LOW,1,0,0,1,40574.0,BANGALORE,FARMER,1,0,PENDING,LOW,2025-08-29 00:00:00,False
USR82725,1,VERIFIED,1,LOW,1,0,0,0,25797.0,LKO,STUDENT,0,0,VERIFIED,LOW,2024-04-16 06:50:24,False
USR82726,2,VERIFIED,1,HIGH | LOW,2,0,1,0,31957.0,DELHI | JALANDHAR,GIG_WORKER | UNEMPLOYED,0,0,VERIFIED,LOW,2024-10-11 01:07:35,True
USR82729,1,VERIFIED,1,LOW,1,0,0,0,,LUDHIANA,STUDENT,1,0,VERIFIED,LOW,2025-01-23 12:11:15,False
USR82734,1,VERIFIED,1,HIGH,1,0,1,0,,CHENNAI,FREELANCER,0,0,VERIFIED,HIGH,2024-03-25 05:59:39,False
USR82739,1,VERIFIED,1,MEDIUM,1,0,0,0,45257.0,CHENNAI,GIG_WORKER,1,0,VERIFIED,MEDIUM,2025-07-03 09:31:07,False
USR82740,1,VERIFIED,1,LOW,1,0,0,0,52903.0,MADRAS,STUDENT,0,1,VERIFIED,LOW,,False
USR82744,1,VERIFIED,1,MEDIUM,1,0,0,0,20906.0,JAIPUR,SALARIED,0,0,VERIFIED,MEDIUM,2025-08-28 00:00:00,False
USR82746,1,VERIFIED,1,MEDIUM,1,0,0,0,,HYDERABAD,GIG_WORKER,0,0,VERIFIED,MEDIUM,,False
USR82747,1,VERIFIED,1,LOW,1,0,0,0,32.7,KOLKATA,BUSINESS_OWNER,0,0,VERIFIED,LOW,2025-12-28 11:18:24,False
USR82750,1,VERIFIED,1,LOW,1,0,0,0,62726.0,LDH,SALARIED,1,0,VERIFIED,LOW,,False
USR82751,1,VERIFIED,1,MEDIUM,1,0,0,0,28378.0,JALANDHAR,GIG_WORKER,0,0,VERIFIED,MEDIUM,2024-03-09 00:00:00,False
USR82755,1,VERIFIED,1,LOW,1,0,0,0,45066.0,LKO,RETIRED,0,1,VERIFIED,LOW,2025-07-30 04:26:29,False
USR82761,1,PENDING,1,LOW,1,0,0,1,77253.0,JALANDHAR,RETIRED,0,0,PENDING,LOW,,False
USR82768,1,VERIFIED,1,UNKNOWN,1,0,0,0,18369.0,PUNE,UNEMPLOYED,0,0,VERIFIED,UNKNOWN,2024-02-28 16:05:36,False
USR82769,1,VERIFIED,1,LOW,1,0,0,0,82.5,MUMBAI,RETIRED,0,0,VERIFIED,LOW,2024-06-26 00:00:00,False
USR82773,1,PENDING,1,MEDIUM,1,0,0,1,39360.0,LUCKNOW,STUDENT,0,0,PENDING,MEDIUM,2025-08-27 19:09:00,False
USR82782,1,VERIFIED,1,MEDIUM,1,0,0,0,59787.0,KOLKATA,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2024-06-15 00:00:00,False
USR82784,1,VERIFIED,1,LOW,1,0,0,0,,JALANDHAR,STUDENT,0,1,VERIFIED,LOW,2025-11-28 00:00:00,False
USR82788,2,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,58075.0,HYDERABAD | MUMBAI,BUSINESS_OWNER | GIG_WORKER,0,0,VERIFIED,LOW,2025-09-05 00:00:00,True
USR82793,1,VERIFIED,1,MEDIUM,1,0,0,0,7087.0,HYDERABAD,FREELANCER,0,0,VERIFIED,MEDIUM,2024-09-30 00:00:00,False
USR82794,2,VERIFIED,1,LOW,1,0,0,0,43039.0,KOLKATA,GIG_WORKER,0,0,VERIFIED,LOW,2025-08-26 00:00:00,False
USR82798,1,VERIFIED,1,MEDIUM,1,0,0,0,14417.0,JPR,SALARIED,0,0,VERIFIED,MEDIUM,2024-02-04 00:00:00,False
USR82799,1,VERIFIED,1,MEDIUM,1,0,0,0,46083.0,JAIPUR,UNEMPLOYED,0,1,VERIFIED,MEDIUM,2024-08-03 02:08:57,False
USR82804,1,VERIFIED,1,LOW,1,0,0,0,18452.0,BENGALURU,UNEMPLOYED,1,0,VERIFIED,LOW,,False
USR82805,1,VERIFIED,1,MEDIUM,1,0,0,0,29432.0,PUNE,RETIRED,0,1,VERIFIED,MEDIUM,2024-04-28 00:00:00,False
USR82807,1,VERIFIED,1,LOW,1,0,0,0,,HYD,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR82808,1,REJECTED,1,LOW,1,1,0,0,24373.0,NEW_DELHI,FARMER,0,0,REJECTED,LOW,2025-12-28 21:40:10,False
USR82812,1,VERIFIED,1,LOW,1,0,0,0,62670.0,AMRITSAR,UNEMPLOYED,0,0,VERIFIED,LOW,2025-02-27 00:00:00,False
USR82816,1,PENDING,1,LOW,1,0,0,1,28208.0,CALCUTTA,SELF_EMPLOYED,0,0,PENDING,LOW,2025-01-30 00:00:00,False
USR82820,2,VERIFIED,1,LOW,1,0,0,0,13752.0,MUMBAI | MUMBAY,GIG_WORKER | UNEMPLOYED,1,1,VERIFIED,LOW,2025-07-03 01:35:28,False
USR82828,1,VERIFIED,1,MEDIUM,1,0,0,0,14442.0,AMRITSAR,RETIRED,0,0,VERIFIED,MEDIUM,2025-08-14 00:00:00,False
USR82833,1,VERIFIED,1,MEDIUM,1,0,0,0,33366.0,JPR,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR82838,1,VERIFIED,1,LOW,1,0,0,0,25.4,LUDHIANA,GIG_WORKER,1,0,VERIFIED,LOW,2025-05-08 00:00:00,False
USR82842,2,VERIFIED,1,LOW,1,0,0,0,6633.1,DELHI | KOLKATA,UNEMPLOYED,0,0,VERIFIED,LOW,2025-10-31 00:00:00,False
USR82843,1,VERIFIED,1,MEDIUM,1,0,0,0,,DELHI,FARMER,0,0,VERIFIED,MEDIUM,2024-10-21 00:00:00,False
USR82845,1,VERIFIED,1,LOW,1,0,0,0,22623.0,HYDERABAD,GIG_WORKER,0,0,VERIFIED,LOW,2025-12-18 00:00:00,False
USR82847,2,VERIFIED,1,LOW,1,0,0,0,16120.25,LUDHIANA | MUMBAY,RETIRED | SELF_EMPLOYED,2,0,VERIFIED,LOW,2026-02-20 22:32:57,False
USR82852,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,22512.5,CHENNAI | LUCKNOW,FREELANCER | RETIRED,0,1,VERIFIED,MEDIUM,2026-03-13 00:00:00,True
USR82854,2,VERIFIED,1,MEDIUM,1,0,0,0,28921.0,LUDHIANA,STUDENT,0,0,VERIFIED,MEDIUM,2024-08-03 22:57:05,False
