user_id,transaction_count,total_transaction_value,average_transaction_value,unique_merchants,failed_transaction_count,pending_transaction_count,high_value_transaction_count,amount_anomaly_count,chargeback_count,disputed_amount,high_severity_chargeback_count,unauthorized_transaction_count,account_takeover_count,identity_mismatch_count,disconnected_relationship_count,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag,high_transaction_frequency_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
USR94072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,UNKNOWN,1.0,0.0,0.0,0.0,,CHENNAI,SALARIED,0.0,0.0,VERIFIED,UNKNOWN,2025-05-19 13:21:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,14437.0,MUMBAI,FARMER,0.0,0.0,VERIFIED,LOW,2024-05-05 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,12530.0,JAIPUR,RETIRED,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED | VERIFIED,2.0,LOW,1.0,1.0,0.0,0.0,18270.0,BANGALORE,UNEMPLOYED,0.0,0.0,REJECTED,LOW,,True,False,False,1,rejected KYC record,WATCH
USR94082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,UNKNOWN,1.0,1.0,0.0,0.0,19201.0,LUCKNOW,FREELANCER,0.0,0.0,REJECTED,UNKNOWN,2024-09-18 00:00:00,False,False,False,1,rejected KYC record,WATCH
USR94095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,97725.0,JALANDHAR,BUSINESS_OWNER,0.0,0.0,VERIFIED,LOW,2024-03-31 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,20731.0,MUMBAI,SALARIED,0.0,1.0,VERIFIED,LOW,2024-04-15 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,20712.0,AMRITSAR,FARMER,0.0,0.0,VERIFIED,LOW,2024-04-12 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING,1.0,MEDIUM,1.0,0.0,0.0,2.0,16822.0,JPR,STUDENT,0.0,2.0,PENDING,MEDIUM,2025-05-29 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,24460.0,CHENNAI,BUSINESS_OWNER,0.0,0.0,PENDING,LOW,2026-01-25 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,44900.0,AMRITSAR,STUDENT,0.0,0.0,VERIFIED,LOW,2025-05-17 16:46:41,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,33802.0,LUCKNOW,BUSINESS_OWNER,0.0,0.0,VERIFIED,MEDIUM,2024-05-21 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,44815.0,PUNE,SELF_EMPLOYED,0.0,1.0,VERIFIED,LOW,2024-04-26 22:56:02,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,45081.0,MUMBAI,GIG_WORKER,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING | VERIFIED,2.0,LOW | UNKNOWN,2.0,0.0,0.0,1.0,38258.05,DELHI | KOLKATA,BUSINESS_OWNER | RETIRED,0.0,0.0,VERIFIED,LOW,2024-06-12 05:23:33,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR94123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,44171.0,HYDERABAD,UNEMPLOYED,0.0,0.0,VERIFIED,LOW,2024-08-21 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,89514.0,MUMBAY,FREELANCER,0.0,0.0,VERIFIED,LOW,2024-01-01 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,10558.0,POONA,GIG_WORKER,0.0,1.0,VERIFIED,LOW,2024-01-12 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,78022.0,JAIPUR,RETIRED,0.0,0.0,VERIFIED,LOW,2024-04-30 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED | VERIFIED,2.0,HIGH,1.0,1.0,2.0,0.0,,JALANDAR,GIG_WORKER,2.0,2.0,REJECTED,HIGH,,True,False,False,2,rejected KYC record; high-risk KYC segment,WATCH
USR94136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,,PUNE,BUSINESS_OWNER,0.0,0.0,VERIFIED,MEDIUM,2025-10-24 22:00:57,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,34613.0,JAIPUR | MADRAS,FARMER | STUDENT,0.0,1.0,VERIFIED,LOW,2025-12-29 10:20:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,78809.0,PUNE,SALARIED,0.0,1.0,VERIFIED,LOW,2024-04-21 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,HYDERABAD,FREELANCER,0.0,0.0,VERIFIED,LOW,2024-09-03 13:54:02,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,21341.0,PUNE,GIG_WORKER,0.0,0.0,VERIFIED,LOW,2025-09-17 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,25370.0,HYDERABAD,GIG_WORKER,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW | MEDIUM,2.0,0.0,0.0,0.0,25876.0,AMRITSAR | MUMBAY,BUSINESS_OWNER | GIG_WORKER,0.0,1.0,VERIFIED,LOW,2026-02-19 00:00:00,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR94174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,UNKNOWN,1.0,0.0,0.0,0.0,23889.0,AMRITSAR,RETIRED,1.0,1.0,VERIFIED,UNKNOWN,2025-09-20 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,MEDIUM,1.0,1.0,0.0,0.0,51418.0,JALANDHAR,RETIRED,0.0,0.0,REJECTED,MEDIUM,2024-02-23 22:26:00,False,False,False,1,rejected KYC record,WATCH
USR94178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,18.6,ASR,UNEMPLOYED,1.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED | VERIFIED,2.0,LOW | UNKNOWN,2.0,1.0,0.0,0.0,44528.5,CALCUTTA | KOLKATA,GIG_WORKER | SALARIED,0.0,0.0,REJECTED,LOW,2024-02-08 00:00:00,True,False,False,1,rejected KYC record,WATCH
USR94198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,25783.0,MUMBAI,SALARIED,0.0,0.0,VERIFIED,LOW,2024-02-29 02:45:04,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,19.0,BANGALORE,SALARIED,0.0,0.0,VERIFIED,LOW,2026-02-02 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,24879.0,LUCKNOW,RETIRED,0.0,0.0,VERIFIED,MEDIUM,2025-01-29 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,41116.0,LUCKNOW,SELF_EMPLOYED,0.0,0.0,VERIFIED,MEDIUM,2025-10-03 01:24:42,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,22907.0,LUCKNOW,BUSINESS_OWNER,0.0,1.0,VERIFIED,LOW,2026-03-25 08:17:11,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,11481.0,DILLI,FARMER,0.0,1.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,38941.0,JPR,BUSINESS_OWNER,1.0,1.0,VERIFIED,LOW,2026-02-25 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,,BENGALURU,UNEMPLOYED,0.0,0.0,VERIFIED,HIGH,2026-03-18 12:27:52,False,False,False,1,high-risk KYC segment,WATCH
USR94228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,19089.0,LUCKNOW,STUDENT,0.0,0.0,VERIFIED,HIGH,2025-07-26 00:00:00,False,False,False,1,high-risk KYC segment,WATCH
USR94231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,38946.0,HYD,BUSINESS_OWNER,0.0,0.0,VERIFIED,LOW,2025-08-09 10:11:26,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,20.0,LUDHIANA,UNEMPLOYED,0.0,0.0,VERIFIED,MEDIUM,2025-04-24 10:56:03,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,20860.0,LUCKNOW,STUDENT,0.0,0.0,VERIFIED,LOW,2026-02-18 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,67926.0,BENGALURU,FREELANCER,0.0,1.0,VERIFIED,HIGH,,False,False,False,1,high-risk KYC segment,WATCH
USR94252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,26208.0,BLR,UNEMPLOYED,0.0,0.0,VERIFIED,LOW,2024-11-27 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,32283.0,KOLKATA,STUDENT,0.0,0.0,VERIFIED,HIGH,,False,False,False,1,high-risk KYC segment,WATCH
USR94263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,25257.0,LUDHIANA,BUSINESS_OWNER,0.0,0.0,VERIFIED,LOW,2025-12-10 19:19:27,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING | REJECTED,2.0,LOW,1.0,1.0,0.0,1.0,,KOLKATA,FREELANCER,0.0,0.0,PENDING,LOW,,True,False,False,1,rejected KYC record,WATCH
USR94271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,,JALANDAR,FREELANCER,0.0,0.0,PENDING,LOW,2024-10-27 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW | UNKNOWN,2.0,0.0,0.0,0.0,41321.5,HYD | JALANDHAR,FREELANCER | UNEMPLOYED,0.0,0.0,VERIFIED,UNKNOWN,2024-08-19 00:00:00,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR94282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,34.9,BENGALURU,BUSINESS_OWNER,0.0,0.0,VERIFIED,LOW,2024-04-13 12:18:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW | MEDIUM,2.0,0.0,0.0,0.0,38264.0,DILLI | POONA,FREELANCER,1.0,1.0,VERIFIED,MEDIUM,2025-10-29 15:13:16,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR94284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,50.7,NEW_DELHI,SALARIED,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,19619.0,CALCUTTA,FREELANCER,0.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,UNKNOWN,1.0,0.0,0.0,0.0,73637.0,KOLKATA,FREELANCER,0.0,1.0,VERIFIED,UNKNOWN,2024-02-11 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,22043.0,JALANDHAR,FREELANCER,0.0,1.0,PENDING,LOW,2024-07-07 16:38:11,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,28542.0,CHENNAI,STUDENT,1.0,0.0,VERIFIED,MEDIUM,2025-03-18 12:58:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,HIGH,1.0,0.0,1.0,1.0,23413.0,MUMBAI,RETIRED,0.0,1.0,PENDING,HIGH,2024-05-02 00:00:00,False,False,False,1,high-risk KYC segment,WATCH
USR94302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,DELHI,RETIRED,0.0,1.0,VERIFIED,LOW,2024-07-04 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED | VERIFIED,2.0,HIGH | LOW,2.0,1.0,1.0,0.0,50132.0,HYDERABAD | KOLKATA,SALARIED | STUDENT,0.0,0.0,REJECTED,HIGH,2024-06-26 00:00:00,True,False,False,2,rejected KYC record; high-risk KYC segment,WATCH
USR94313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED | VERIFIED,2.0,LOW,1.0,1.0,0.0,0.0,40920.0,MUMBAI | MUMBAY,BUSINESS_OWNER | SELF_EMPLOYED,0.0,0.0,REJECTED,LOW,,True,False,False,1,rejected KYC record,WATCH
USR94314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,34.0,MADRAS,SALARIED,0.0,0.0,PENDING,LOW,2024-01-28 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,15598.0,JAIPUR,RETIRED,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,18723.0,HYDERABAD | KOLKATA,FARMER | STUDENT,0.0,0.0,VERIFIED,MEDIUM,2026-03-01 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,40.8,BENGALURU,FARMER,0.0,0.0,VERIFIED,LOW,2026-01-05 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,30626.0,BENGALURU | CALCUTTA,FREELANCER | SALARIED,0.0,1.0,VERIFIED,LOW,2024-11-24 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,UNKNOWN,1.0,0.0,0.0,0.0,16183.0,LKO,SELF_EMPLOYED,0.0,0.0,VERIFIED,UNKNOWN,2025-04-23 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,80156.0,BLR,SELF_EMPLOYED,0.0,0.0,PENDING,LOW,2024-11-24 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING | VERIFIED,2.0,LOW | UNKNOWN,2.0,0.0,0.0,1.0,34.3,BLR | HYD,BUSINESS_OWNER | FREELANCER,0.0,1.0,VERIFIED,UNKNOWN,2026-01-22 00:00:00,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR94346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,27256.0,JALANDHAR,RETIRED,0.0,0.0,VERIFIED,MEDIUM,2024-05-07 11:25:39,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,HIGH,1.0,1.0,1.0,0.0,36173.0,CHENNAI,RETIRED,0.0,0.0,REJECTED,HIGH,2025-10-27 00:00:00,False,False,False,2,rejected KYC record; high-risk KYC segment,WATCH
USR94352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,,PUNE,STUDENT,0.0,1.0,VERIFIED,HIGH,,False,False,False,1,high-risk KYC segment,WATCH
USR94357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,LOW,1.0,1.0,0.0,0.0,16543.0,NEW_DELHI,GIG_WORKER,1.0,0.0,REJECTED,LOW,2026-02-02 00:00:00,False,False,False,1,rejected KYC record,WATCH
USR94365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,24595.0,KOLKATA,STUDENT,0.0,0.0,VERIFIED,MEDIUM,2024-10-04 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,8865.0,BOMBAY,BUSINESS_OWNER,0.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR94383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,LOW,1.0,1.0,0.0,0.0,20273.0,BENGALURU,UNEMPLOYED,0.0,0.0,REJECTED,LOW,2026-02-15 23:45:26,False,False,False,1,rejected KYC record,WATCH
