merchant_id,transaction_count,total_transaction_value,average_transaction_value,unique_users,failed_transaction_count,chargeback_count,chargeback_amount,high_severity_chargeback_count,identity_mismatch_count,disconnected_relationship_count,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag,chargeback_records_per_transaction,chargeback_rate_eligible,chargeback_rate_min_volume,ticket_size_variance_ratio,high_chargeback_rate_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
MCH4869,2.0,27677.809999999998,13838.904999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8956,2.0,15067.91,7533.955,2.0,0.0,1.0,239.91,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3865,1.0,14867.87,14867.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5367,2.0,30056.25,15028.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1410.7649999999999,ACTIVE,BOOK_STORE | CLOTHING,1.0,2.0,0.0,0.0,True,0.0,False,,10.65246515188568,False,False,1,inconsistent merchant-master records,WATCH
MCH7323,1.0,16409.43,16409.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,973.0,ACTIVE,DEPT_STORE | EATING_PLACE | HOTEL_LODGING,1.0,3.0,1.0,0.0,True,0.0,False,,16.864779033915724,False,False,1,inconsistent merchant-master records,WATCH
MCH4649,2.0,8825.0,4412.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Mand,DattaandSanghvi",HOTELS,PARTNERSHIP,ACTIVE,7011,LUDHIANA,PUNJAB,666.8,ACTIVE,HOTELS,1.0,1.0,0.0,0.0,False,0.0,False,,6.617426514697061,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8305,4.0,65957.58,16489.395,4.0,1.0,1.0,2512.35,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH7193,3.0,45167.84,15055.946666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4193,1.0,634.02,634.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5345,4.0,63782.659999999996,15945.664999999999,4.0,0.0,1.0,2973.45,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4096,3.0,16587.29,5529.096666666667,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PRIVATE_LIMITED,ACTIVE,5999,MULTIPLE_VALUES,MULTIPLE_VALUES,2053.125,ACTIVE,APPAREL | MISC_RETAIL,1.0,2.0,1.0,0.0,True,0.0,False,,2.6930151192288183,False,False,1,inconsistent merchant-master records,WATCH
MCH2861,2.0,30905.8,15452.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hayer Inc,DEPARTMENT_STORES,PRIVATE_LIMITED,ACTIVE,5311,PUNE,MAHARASHTRA,676.0,ACTIVE,DEPARTMENT_STORES,1.0,1.0,0.0,0.0,False,0.0,False,,22.859319526627218,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6412,2.0,20054.82,10027.41,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9679,3.0,36853.32,18426.66,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,RAMAN LTD,HOTEL_LODGING,SOLE_PROPRIETOR,INACTIVE,,DELHI,DELHI,310.73,INACTIVE,HOTEL_LODGING,1.0,1.0,1.0,0.0,False,0.0,False,,59.30119396260419,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3451,2.0,26411.63,13205.815,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AMBLE-NAIR,PHARMACY,SOLE_PROPRIETOR,SUSPENDED,5912,AMRITSAR,PUNJAB,,SUSPENDED,PHARMACY,1.0,1.0,0.0,1.0,False,0.0,False,,,False,False,1,suspended merchant-master status,WATCH
MCH4236,3.0,45663.369999999995,15221.123333333331,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1135.94,ACTIVE,APPAREL | STATIONERY,1.0,2.0,0.0,0.0,True,0.0,False,,13.399583898210583,False,False,1,inconsistent merchant-master records,WATCH
MCH7381,2.0,11927.869999999999,5963.9349999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7429,1.0,13056.87,13056.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sandal, Raja and Gopal",HOTEL_LODGING,SOLE_PROPRIETOR,ACTIVE,7011,BLR,KARNATAKA,1419.21,ACTIVE,HOTEL_LODGING,1.0,1.0,0.0,0.0,False,0.0,False,,9.200097237195342,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8813,3.0,26285.550000000003,8761.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dey-Dua,FOOD,PARTNERSHIP,ACTIVE,5812,HYDERABAD,TELANGANA,1432.39,ACTIVE,FOOD,1.0,1.0,0.0,0.0,False,0.0,False,,6.116944407598489,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2678,3.0,37443.770000000004,18721.885000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9766,3.0,21628.04,7209.346666666667,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3664,2.0,14673.42,7336.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9128,1.0,2955.32,2955.32,1.0,0.0,1.0,8383.0,0.0,1.0,1.0,1.0,"Vig, Menon and Prabhakar",STATIONERY,SOLE_PROPRIETOR,ACTIVE,5942,NEW_DELHI,DELHI,594.0,ACTIVE,STATIONERY,1.0,1.0,0.0,0.0,False,1.0,False,,4.975286195286196,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1651,3.0,20965.1,6988.366666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Kumar Inc,BOOKS_STATIONERY,SOLE_PROPRIETOR,ACTIVE,5942,MUMBAI,MAHARASHTRA,1249.76,ACTIVE,BOOKS_STATIONERY,1.0,1.0,0.0,0.0,False,0.0,False,,5.591766952588229,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9967,2.0,10818.9,5409.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kaul LLC,EATING_PLACE,INDIVIDUAL,ACTIVE,5812,LUCKNOW,UTTAR_PRADESH,4200.0,ACTIVE,EATING_PLACE,1.0,1.0,0.0,0.0,False,0.0,False,,1.2879642857142857,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9386,1.0,5861.88,5861.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2792.0,ACTIVE,CLOTHING | TRANSPORT,1.0,2.0,0.0,0.0,True,0.0,False,,2.0995272206303723,False,False,1,inconsistent merchant-master records,WATCH
MCH2438,3.0,11703.55,3901.183333333333,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Saxena-Sagar,MISC_RETAIL,SOLE_PROPRIETOR,ACTIVE,5999,AMRITSAR,PUNJAB,1010.25,ACTIVE,MISC_RETAIL,1.0,1.0,0.0,0.0,False,0.3333333333333333,False,,3.861601913717726,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8757,2.0,15168.09,7584.045,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7088,1.0,13855.92,13855.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Prabhu-Agarwal,DEPT_STORE,SOLE_PROPRIETOR,INACTIVE,5311,MUMBAI,MAHARASHTRA,5426.05,INACTIVE,DEPT_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,2.5535923922558768,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4129,2.0,9638.85,4819.425,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Lad, Raja and Sachdev",HOTEL,PARTNERSHIP,ACTIVE,7011,MUMBAI,MAHARASHTRA,954.07,ACTIVE,HOTEL,1.0,1.0,0.0,0.0,False,0.0,False,,5.051437525548439,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1973,2.0,7689.219999999999,3844.6099999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1273.63,ACTIVE,BOOKS_STATIONERY | CLOTHS | DEPARTMENT_STORES | PHONE_SERVICE,1.0,4.0,0.0,0.0,True,0.0,False,,3.0186239331674027,False,False,1,inconsistent merchant-master records,WATCH
MCH1047,2.0,16082.83,8041.415,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,4814,MULTIPLE_VALUES,MULTIPLE_VALUES,1798.73,ACTIVE,HOTELS | TELECOM,1.0,2.0,1.0,0.0,True,0.0,False,,4.47060703941114,False,False,1,inconsistent merchant-master records,WATCH
MCH4729,1.0,23653.43,23653.43,1.0,0.0,1.0,1688.18,0.0,1.0,1.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1506.61,ACTIVE | INACTIVE,DEPT_STORE | HOTEL | HOTEL_LODGING,2.0,3.0,0.0,0.0,True,1.0,False,,15.69976968160307,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH2151,1.0,9770.15,9770.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1323,3.0,46171.55,15390.516666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DHAR AND SONS,BOOKS,PARTNERSHIP,ACTIVE,5942,AMRITSAR,PUNJAB,,ACTIVE,BOOKS,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4946,1.0,4294.09,4294.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1350,2.0,34830.409999999996,17415.204999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"KRISHNAMURTHY, DUTT AND SURA",PHONE_SERVICE,PARTNERSHIP,ACTIVE,4814,MUMBAI,MAHARASHTRA,1360.18,ACTIVE,PHONE_SERVICE,1.0,1.0,0.0,0.0,False,0.0,False,,12.803603199576525,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7516,2.0,40179.01,20089.505,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3803,3.0,45206.8,15068.933333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Tara, Wali and Sachdev",BOOK_STORE,INDIVIDUAL,ACTIVE,5942,LUCKNOW,UTTAR_PRADESH,2461.72,ACTIVE,BOOK_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,6.121302720591024,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1325,4.0,35778.369999999995,8944.592499999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7393,1.0,15358.51,15358.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2071,1.0,5538.67,5538.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dube-Kapadia,MOBILE_RECHARGE,SOLE_PROPRIETOR,ACTIVE,,AMRITSAR,PUNJAB,1392.0,ACTIVE,MOBILE_RECHARGE,1.0,1.0,1.0,0.0,False,0.0,False,,3.9789295977011494,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4772,3.0,32698.03,10899.343333333332,3.0,0.0,1.0,1913.71,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8918,2.0,29215.129999999997,14607.564999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Solanki and Sons,GARMENTS,PRIVATE_LIMITED,ACTIVE,,BLR,KARNATAKA,,ACTIVE,GARMENTS,1.0,1.0,1.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9002,2.0,10917.66,5458.83,2.0,0.0,2.0,6592.780000000001,1.0,2.0,2.0,1.0,MANNE LTD,DEPARTMENT_STORE,PARTNERSHIP,ACTIVE,,ASR,PUNJAB,2336.66,ACTIVE,DEPARTMENT_STORE,1.0,1.0,1.0,0.0,False,1.0,False,,2.3361678635317076,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3443,1.0,17111.01,17111.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5069,1.0,20832.0,20832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6372,1.0,18438.41,18438.41,1.0,0.0,1.0,6458.0,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,515.6,ACTIVE,APPAREL | DEPT_STORE,1.0,2.0,0.0,0.0,True,1.0,False,,35.761074476338244,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH8909,2.0,19849.09,9924.545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"PALAN, WALI AND WAGLE",OTHER,INDIVIDUAL,ACTIVE,5999,DILLI,DELHI,1366.3,ACTIVE,OTHER,1.0,1.0,0.0,0.0,False,0.0,False,,7.263811022469444,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1104,3.0,31265.120000000003,10421.706666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Chander LLC,TELECOM,PRIVATE_LIMITED,ACTIVE,4814,DELHI,DELHI,778.62,ACTIVE,TELECOM,1.0,1.0,0.0,0.0,False,0.0,False,,13.384843269716507,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7609,1.0,24956.74,24956.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3649.36,ACTIVE,MEDICAL_STORE | TRANSPRT,1.0,2.0,0.0,0.0,True,0.0,False,,6.8386621215774825,False,False,1,inconsistent merchant-master records,WATCH
MCH9701,1.0,20246.5,20246.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3499,3.0,31594.38,10531.460000000001,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,804.98,ACTIVE,FOOD | RETAIL,1.0,2.0,0.0,0.0,True,0.0,False,,13.082884046808617,False,False,1,inconsistent merchant-master records,WATCH
MCH6112,3.0,40914.67,13638.223333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,LUTHRA-GROVER,BOOKS,PARTNERSHIP,ACTIVE,5942,JAIPUR,RAJASTHAN,1366.0,ACTIVE,BOOKS,1.0,1.0,0.0,0.0,False,0.0,False,,9.984058077110786,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1116,5.0,57306.590000000004,11461.318000000001,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8489,1.0,18977.54,18977.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1728.835,ACTIVE,HOTEL | MEDICAL,1.0,2.0,1.0,0.0,True,0.0,False,,10.977068372632438,False,False,1,inconsistent merchant-master records,WATCH
MCH8167,2.0,11655.57,5827.785,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9938,1.0,4255.37,4255.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8970,2.0,29864.8,14932.4,2.0,0.0,1.0,1731.1,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2124,1.0,7416.0,7416.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Chander, Kohli and Dube",TRANSPORT,INDIVIDUAL,ACTIVE,4131,DELHI,DELHI,1551.09,ACTIVE,TRANSPORT,1.0,1.0,0.0,0.0,False,0.0,False,,4.781153898226409,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2607,1.0,17622.85,17622.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5812,MULTIPLE_VALUES,TELANGANA,2482.91,ACTIVE | INACTIVE,CLOTHS | FOOD,2.0,2.0,1.0,0.0,True,0.0,False,,7.097659601032659,False,False,1,inconsistent merchant-master records,WATCH
MCH3707,1.0,15902.0,15902.0,1.0,0.0,1.0,88.39,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH7648,1.0,12019.86,12019.86,1.0,0.0,1.0,2154.73,1.0,1.0,1.0,1.0,"Trivedi, Ramachandran and Keer",RETAIL_OTHER,PRIVATE_LIMITED,SUSPENDED,,HYD,TELANGANA,1840.11,SUSPENDED,RETAIL_OTHER,1.0,1.0,1.0,1.0,False,1.0,False,,6.532142100200532,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; suspended merchant-master status,ELEVATED_REVIEW
MCH3213,3.0,62902.56,20967.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3605,3.0,31639.649999999998,10546.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bhasin Ltd,TRAVEL,PARTNERSHIP,ACTIVE,04131,LDH,PUNJAB,1858.98,ACTIVE,TRAVEL,1.0,1.0,1.0,0.0,False,0.0,False,,5.673299336195117,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3758,2.0,39922.58,19961.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dube Ltd,MISC_RETAIL,SOLE_PROPRIETOR,ACTIVE,5999,DELHI,DELHI,1607.42,ACTIVE,MISC_RETAIL,1.0,1.0,0.0,0.0,False,0.0,False,,12.418216769730375,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9797,1.0,6419.01,6419.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Basu, Kota and Hora",HOTEL_LODGING,INDIVIDUAL,ACTIVE,7011,JAIPUR,RAJASTHAN,3455.43,ACTIVE,HOTEL_LODGING,1.0,1.0,0.0,0.0,False,0.0,False,,1.8576588152559885,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9094,1.0,14760.43,14760.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"YADAV, ZACHARIA AND DUTT",PHARMACY,SOLE_PROPRIETOR,SUSPENDED,05912,LUDHIANA,PUNJAB,1081.32,SUSPENDED,PHARMACY,1.0,1.0,1.0,1.0,False,0.0,False,,13.65038101579551,False,False,1,suspended merchant-master status,WATCH
MCH4027,1.0,20211.03,20211.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Hegde, Ratti and Gera",GROCERY_STORE,PRIVATE_LIMITED,ACTIVE,5411,HYD,TELANGANA,,ACTIVE,GROCERY_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6869,4.0,66677.78,16669.445,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Oak, Kalla and Chand",TRANSPRT,PRIVATE_LIMITED,ACTIVE,4131,PUNE,MAHARASHTRA,2412.44,ACTIVE,TRANSPRT,1.0,1.0,0.0,0.0,False,0.0,False,,6.909786357380908,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6189,2.0,44133.53,22066.765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8465,2.0,18115.78,9057.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9272,4.0,38658.689999999995,9664.672499999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2368,3.0,32168.85,10722.949999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Chadha-Barman,PHARMACY,INDIVIDUAL,SUSPENDED,05912,JALANDHAR,PUNJAB,3326.29,SUSPENDED,PHARMACY,1.0,1.0,1.0,1.0,False,0.0,False,,3.2236966710659622,False,False,1,suspended merchant-master status,WATCH
MCH8653,1.0,18772.25,18772.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9782,3.0,17762.08,8881.04,3.0,1.0,1.0,4883.77,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,2128.0,ACTIVE,DEPARTMENT_STORE | TRAVEL,1.0,2.0,0.0,0.0,True,0.3333333333333333,False,,4.173421052631579,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH3965,2.0,42132.53999999999,21066.269999999997,2.0,0.0,1.0,1114.59,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6040,1.0,1598.32,1598.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4723,3.0,47996.67,15998.89,3.0,0.0,1.0,2956.42,0.0,1.0,1.0,1.0,kanda ltd,RETAIL_OTHER,INDIVIDUAL,ACTIVE,5999,CHENNAI,TAMIL_NADU,649.83,ACTIVE,RETAIL_OTHER,1.0,1.0,0.0,0.0,False,0.3333333333333333,False,,24.620116030346395,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3068,3.0,17076.05,5692.016666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3198,3.0,29588.82,9862.94,3.0,0.0,1.0,782.28,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4461,3.0,47165.05,15721.683333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2415,1.0,17616.82,17616.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
