node_id,node_type,degree,component_id,component_size,transaction_connected_component,risk_signal_count,investigation_priority
USR87913,USER,1,507,6,True,1,WATCH
USR87915,USER,2,698,16,True,1,WATCH
USR87922,USER,1,3351,6,True,1,WATCH
USR87928,USER,1,2773,5,True,1,WATCH
USR87929,USER,1,5658,2,True,1,WATCH
MCH8044,MERCHANT,1,5658,2,True,3,ELEVATED_REVIEW
USR87941,USER,2,1962,15,True,1,WATCH
USR87945,USER,1,3159,6,True,1,WATCH
USR87948,USER,1,2332,8,True,1,WATCH
USR87969,USER,2,2992,7,True,1,WATCH
MCH1283,MERCHANT,1,2992,7,True,0,LOW
USR87970,USER,1,2931,4,True,1,WATCH
USR87975,USER,1,4090,3,True,1,WATCH
USR87982,USER,1,2495,4,True,1,WATCH
USR87988,USER,1,2151,10,True,1,WATCH
USR87989,USER,1,15,9,True,1,WATCH
USR87990,USER,1,152,4,True,1,WATCH
USR88003,USER,1,1133,4,True,1,WATCH
USR88005,USER,1,1591,7,True,1,WATCH
USR88011,USER,1,126,6,True,1,WATCH
USR88012,USER,1,5647,3,True,1,WATCH
USR88017,USER,1,2058,5,True,1,WATCH
USR88018,USER,1,355,14,True,1,WATCH
USR88019,USER,1,848,4,True,1,WATCH
USR88023,USER,1,2231,3,True,1,WATCH
USR88025,USER,1,542,6,True,1,WATCH
USR88026,USER,1,3556,9,True,1,WATCH
USR88027,USER,1,2346,6,True,1,WATCH
USR88037,USER,1,2023,14,True,4,ELEVATED_REVIEW
USR88049,USER,1,22,11,True,1,WATCH
USR88052,USER,1,5488,3,True,1,WATCH
USR88056,USER,1,3967,9,True,1,WATCH
USR88063,USER,1,4116,4,True,1,WATCH
USR88069,USER,1,2045,6,True,2,WATCH
USR88077,USER,1,2275,8,True,1,WATCH
USR88082,USER,1,420,5,True,1,WATCH
USR88086,USER,1,273,3,True,1,WATCH
USR88089,USER,1,5659,2,True,1,WATCH
MCH6933,MERCHANT,1,5659,2,True,3,ELEVATED_REVIEW
USR88091,USER,1,430,27,True,1,WATCH
USR88097,USER,1,3816,14,True,1,WATCH
USR88103,USER,1,2450,6,True,1,WATCH
USR88105,USER,1,5660,2,True,1,WATCH
MCH7421,MERCHANT,1,5660,2,True,0,LOW
USR88110,USER,1,5623,3,True,1,WATCH
USR88111,USER,1,2838,6,True,1,WATCH
USR88117,USER,1,4221,4,True,1,WATCH
USR88119,USER,1,1884,13,True,1,WATCH
USR88128,USER,1,4739,3,True,1,WATCH
USR88139,USER,1,5661,2,True,1,WATCH
MCH7423,MERCHANT,1,5661,2,True,0,LOW
USR88142,USER,1,1601,11,True,1,WATCH
USR88145,USER,2,2184,24,True,1,WATCH
USR88153,USER,1,2080,4,True,1,WATCH
USR88159,USER,1,3482,5,True,1,WATCH
USR88161,USER,1,1991,6,True,1,WATCH
USR88168,USER,2,2032,7,True,1,WATCH
USR88176,USER,1,4692,5,True,1,WATCH
USR88179,USER,1,130,8,True,1,WATCH
USR88195,USER,1,4916,3,True,1,WATCH
USR88200,USER,1,2833,12,True,1,WATCH
USR88206,USER,1,1813,6,True,1,WATCH
USR88208,USER,1,4098,4,True,1,WATCH
USR88213,USER,1,2335,4,True,1,WATCH
USR88215,USER,1,1472,9,True,1,WATCH
USR88220,USER,1,1343,15,True,1,WATCH
USR88225,USER,1,5662,2,True,1,WATCH
MCH4066,MERCHANT,1,5662,2,True,1,WATCH
USR88230,USER,1,764,6,True,1,WATCH
USR88232,USER,1,574,4,True,2,WATCH
USR88241,USER,1,339,11,True,1,WATCH
USR88250,USER,1,321,9,True,1,WATCH
USR88258,USER,1,973,8,True,1,WATCH
USR88265,USER,1,1126,3,True,1,WATCH
USR88275,USER,1,4855,4,True,1,WATCH
USR88277,USER,1,1073,10,True,1,WATCH
USR88278,USER,1,1886,5,True,1,WATCH
USR88280,USER,1,698,16,True,1,WATCH
USR88286,USER,1,2096,5,True,1,WATCH
USR88287,USER,1,2128,9,True,1,WATCH
USR88296,USER,1,4161,9,True,1,WATCH
USR88309,USER,1,2865,13,True,1,WATCH
USR88323,USER,2,315,6,True,1,WATCH
MCH5226,MERCHANT,1,315,6,True,3,ELEVATED_REVIEW
USR88326,USER,1,1539,5,True,1,WATCH
USR88331,USER,1,2335,4,True,1,WATCH
USR88333,USER,1,1525,5,True,1,WATCH
USR88341,USER,1,5139,3,True,1,WATCH
USR88342,USER,1,4462,3,True,1,WATCH
USR88343,USER,1,4483,3,True,1,WATCH
USR88346,USER,2,3382,5,True,1,WATCH
MCH5977,MERCHANT,1,3382,5,True,0,LOW
USR88348,USER,1,1258,12,True,1,WATCH
USR88349,USER,1,3301,3,True,1,WATCH
USR88354,USER,1,2700,8,True,1,WATCH
USR88356,USER,1,2850,7,True,1,WATCH
USR88361,USER,3,1098,14,True,1,WATCH
USR88364,USER,1,5663,4,True,1,WATCH
MCH5821,MERCHANT,3,5663,4,True,0,LOW
USR88365,USER,1,5664,2,True,1,WATCH
MCH2563,MERCHANT,1,5664,2,True,0,LOW
USR88372,USER,1,1109,6,True,1,WATCH
USR88374,USER,1,5665,2,True,1,WATCH
MCH2374,MERCHANT,1,5665,2,True,3,ELEVATED_REVIEW
USR88377,USER,1,1964,3,True,1,WATCH
USR88378,USER,1,5666,2,True,1,WATCH
MCH5223,MERCHANT,1,5666,2,True,3,ELEVATED_REVIEW
USR88387,USER,1,445,32,True,1,WATCH
USR88398,USER,1,5059,6,True,1,WATCH
MCH7336,MERCHANT,2,5059,6,True,0,LOW
USR88401,USER,1,261,8,True,1,WATCH
USR88404,USER,1,1483,9,True,1,WATCH
USR88409,USER,2,1094,6,True,1,WATCH
USR88410,USER,1,1198,7,True,1,WATCH
USR88411,USER,1,4030,5,True,1,WATCH
USR88412,USER,1,4517,4,True,1,WATCH
USR88415,USER,1,2168,9,True,1,WATCH
USR88416,USER,1,492,9,True,1,WATCH
USR88419,USER,1,5089,3,True,2,WATCH
USR88421,USER,1,1890,17,True,1,WATCH
USR88423,USER,1,3085,4,True,1,WATCH
USR88439,USER,2,2146,6,True,1,WATCH
USR88447,USER,1,5667,3,True,1,WATCH
MCH9826,MERCHANT,2,5667,3,True,0,LOW
USR88454,USER,1,1555,12,True,1,WATCH
USR88478,USER,2,370,36,True,1,WATCH
USR88479,USER,1,994,5,True,1,WATCH
USR88484,USER,1,5286,4,True,1,WATCH
USR88485,USER,2,1963,10,True,1,WATCH
USR88487,USER,1,1544,4,True,1,WATCH
USR88490,USER,1,925,10,True,1,WATCH
USR88492,USER,1,1216,11,True,1,WATCH
USR88509,USER,1,2966,4,True,1,WATCH
USR88512,USER,1,4645,4,True,1,WATCH
USR88518,USER,1,2631,8,True,2,WATCH
USR88520,USER,1,5668,2,True,1,WATCH
MCH9779,MERCHANT,1,5668,2,True,0,LOW
USR88522,USER,2,5370,5,True,1,WATCH
USR88525,USER,1,1393,11,True,1,WATCH
USR88526,USER,1,639,4,True,1,WATCH
USR88527,USER,1,943,6,True,2,WATCH
USR88534,USER,1,2025,3,True,2,WATCH
USR88539,USER,1,4977,4,True,1,WATCH
USR88541,USER,1,4779,4,True,1,WATCH
USR88544,USER,1,5669,3,True,1,WATCH
MCH4518,MERCHANT,2,5669,3,True,0,LOW
USR88549,USER,1,1632,13,True,1,WATCH
USR88555,USER,1,4593,4,True,2,WATCH
USR88556,USER,1,3569,3,True,1,WATCH
USR88563,USER,1,911,4,True,1,WATCH
USR88569,USER,1,2295,19,True,1,WATCH
USR88572,USER,1,3547,5,True,1,WATCH
USR88575,USER,1,1381,6,True,1,WATCH
USR88576,USER,2,511,18,True,1,WATCH
USR88578,USER,1,5670,3,True,1,WATCH
MCH5308,MERCHANT,2,5670,3,True,0,LOW
USR88583,USER,1,5671,4,True,1,WATCH
MCH5454,MERCHANT,3,5671,4,True,3,ELEVATED_REVIEW
USR88586,USER,1,3595,3,True,1,WATCH
USR88588,USER,1,3981,6,True,1,WATCH
USR88602,USER,1,3902,4,True,1,WATCH
USR88604,USER,1,3089,6,True,1,WATCH
USR88606,USER,2,2019,7,True,1,WATCH
USR88614,USER,2,4884,7,True,1,WATCH
USR88616,USER,1,1457,25,True,1,WATCH
USR88619,USER,1,5672,2,True,1,WATCH
MCH3921,MERCHANT,1,5672,2,True,0,LOW
USR88622,USER,1,882,4,True,1,WATCH
USR88624,USER,1,5673,2,True,1,WATCH
MCH7719,MERCHANT,1,5673,2,True,0,LOW
USR88630,USER,1,2,35,True,1,WATCH
USR88636,USER,1,4069,8,True,1,WATCH
USR88644,USER,1,824,8,True,1,WATCH
USR88648,USER,1,1071,7,True,1,WATCH
USR88653,USER,1,1124,5,True,1,WATCH
USR88654,USER,2,3718,7,True,1,WATCH
USR88655,USER,1,2559,5,True,1,WATCH
USR88659,USER,1,3378,8,True,1,WATCH
USR88660,USER,1,998,5,True,1,WATCH
USR88661,USER,1,37,28,True,1,WATCH
USR88669,USER,1,769,11,True,1,WATCH
USR88673,USER,1,53,7,True,1,WATCH
USR88674,USER,1,5674,2,True,1,WATCH
MCH1529,MERCHANT,1,5674,2,True,3,ELEVATED_REVIEW
USR88675,USER,1,1823,6,True,1,WATCH
USR88678,USER,1,906,3,True,1,WATCH
USR88683,USER,1,423,11,True,1,WATCH
USR88684,USER,1,5592,3,True,1,WATCH
USR88688,USER,1,4265,5,True,1,WATCH
USR88689,USER,1,1418,9,True,2,WATCH
USR88694,USER,1,3538,5,True,1,WATCH
USR88695,USER,1,2401,21,True,1,WATCH
USR88700,USER,1,5675,3,True,2,WATCH
MCH6260,MERCHANT,2,5675,3,True,0,LOW
USR88704,USER,1,3539,3,True,1,WATCH
USR88708,USER,1,646,3,True,1,WATCH
USR88724,USER,1,1319,4,True,1,WATCH
USR88726,USER,1,5676,2,True,1,WATCH
MCH1552,MERCHANT,1,5676,2,True,0,LOW
USR88733,USER,1,2309,3,True,1,WATCH
USR88737,USER,1,4214,3,True,1,WATCH
USR88738,USER,1,932,18,True,1,WATCH
USR88745,USER,1,1959,6,True,1,WATCH
USR88746,USER,1,1254,3,True,1,WATCH
USR88750,USER,1,338,15,True,2,WATCH
USR88757,USER,1,500,10,True,1,WATCH
USR88764,USER,1,1425,5,True,1,WATCH
USR88765,USER,2,1837,6,True,1,WATCH
USR88766,USER,2,1289,11,True,1,WATCH
USR88768,USER,1,442,22,True,1,WATCH
USR88769,USER,1,2833,12,True,2,WATCH
USR88777,USER,1,5677,2,True,1,WATCH
MCH1767,MERCHANT,1,5677,2,True,3,ELEVATED_REVIEW
USR88785,USER,1,3229,4,True,1,WATCH
USR88790,USER,1,656,8,True,1,WATCH
USR88793,USER,1,770,6,True,1,WATCH
USR88819,USER,1,1427,15,True,1,WATCH
USR88820,USER,1,5542,3,True,1,WATCH
USR88823,USER,1,58,15,True,1,WATCH
USR88829,USER,1,2404,4,True,1,WATCH
USR88833,USER,1,1353,10,True,1,WATCH
USR88840,USER,1,1168,6,True,1,WATCH
USR88843,USER,1,4286,3,True,1,WATCH
USR88846,USER,1,387,10,True,1,WATCH
USR88849,USER,1,2514,7,True,1,WATCH
USR88854,USER,1,1149,8,True,1,WATCH
USR88857,USER,1,2937,3,True,1,WATCH
USR88860,USER,1,3205,6,True,1,WATCH
USR88861,USER,1,147,29,True,1,WATCH
USR88871,USER,1,2614,5,True,1,WATCH
USR88878,USER,1,5678,2,True,1,WATCH
MCH3391,MERCHANT,1,5678,2,True,0,LOW
USR88880,USER,1,372,11,True,1,WATCH
USR88882,USER,1,1281,4,True,1,WATCH
USR88895,USER,1,4187,4,True,1,WATCH
USR88897,USER,2,3855,11,True,5,ELEVATED_REVIEW
USR88900,USER,1,885,9,True,1,WATCH
USR88912,USER,1,954,20,True,1,WATCH
USR88918,USER,1,1231,6,True,1,WATCH
USR88921,USER,1,1005,17,True,1,WATCH
USR88925,USER,1,751,38,True,1,WATCH
USR88934,USER,1,5679,2,True,1,WATCH
MCH7870,MERCHANT,1,5679,2,True,1,WATCH
USR88935,USER,1,1717,13,True,1,WATCH
USR88941,USER,1,2538,11,True,1,WATCH
USR88946,USER,1,749,11,True,1,WATCH
USR88950,USER,1,1938,3,True,1,WATCH
USR88957,USER,1,4473,6,True,1,WATCH
MCH7081,MERCHANT,2,4473,6,True,0,LOW
USR88963,USER,1,4753,5,True,1,WATCH
USR88966,USER,1,954,20,True,1,WATCH
USR88974,USER,1,567,36,True,1,WATCH
USR88976,USER,1,5680,5,True,1,WATCH
MCH8716,MERCHANT,4,5680,5,True,0,LOW
USR88983,USER,1,3138,4,True,1,WATCH
USR88986,USER,1,5681,2,True,1,WATCH
MCH9210,MERCHANT,1,5681,2,True,0,LOW
USR88987,USER,1,270,11,True,2,WATCH
USR88988,USER,1,979,5,True,1,WATCH
USR88994,USER,1,648,11,True,1,WATCH
USR89002,USER,1,4004,9,True,1,WATCH
USR89005,USER,1,1023,12,True,1,WATCH
USR89011,USER,1,1296,11,True,1,WATCH
USR89024,USER,1,1786,8,True,1,WATCH
USR89026,USER,1,1835,8,True,1,WATCH
USR89034,USER,1,4120,3,True,1,WATCH
USR89040,USER,1,5546,3,True,1,WATCH
USR89050,USER,1,3077,4,True,1,WATCH
USR89052,USER,1,5458,4,True,1,WATCH
USR89057,USER,1,5682,2,True,1,WATCH
MCH8978,MERCHANT,1,5682,2,True,0,LOW
USR89062,USER,1,115,9,True,1,WATCH
USR89069,USER,1,1595,3,True,1,WATCH
USR89070,USER,1,1107,8,True,1,WATCH
USR89071,USER,1,4708,4,True,1,WATCH
USR89077,USER,1,5683,2,True,1,WATCH
MCH4164,MERCHANT,1,5683,2,True,0,LOW
USR89082,USER,1,5684,2,True,1,WATCH
MCH4359,MERCHANT,1,5684,2,True,1,WATCH
USR89084,USER,1,25,6,True,1,WATCH
USR89087,USER,1,1013,8,True,1,WATCH
USR89089,USER,1,4485,4,True,1,WATCH
USR89097,USER,1,3164,5,True,1,WATCH
USR89098,USER,1,3942,5,True,1,WATCH
USR89099,USER,1,5685,2,True,1,WATCH
MCH5477,MERCHANT,1,5685,2,True,1,WATCH
USR89102,USER,3,1968,14,True,1,WATCH
MCH1426,MERCHANT,1,1968,14,True,0,LOW
USR89103,USER,1,147,29,True,1,WATCH
USR89116,USER,2,3582,6,True,1,WATCH
USR89117,USER,1,3476,3,True,1,WATCH
USR89118,USER,2,4125,5,True,2,WATCH
USR89119,USER,1,4104,9,True,1,WATCH
USR89121,USER,1,341,3,True,1,WATCH
USR89123,USER,1,1216,11,True,1,WATCH
USR89127,USER,1,3095,7,True,1,WATCH
USR89128,USER,2,1228,9,True,1,WATCH
USR89133,USER,1,1369,11,True,1,WATCH
USR89135,USER,1,3886,5,True,1,WATCH
USR89142,USER,1,490,7,True,1,WATCH
USR89150,USER,1,1286,15,True,1,WATCH
USR89157,USER,1,2852,19,True,1,WATCH
USR89165,USER,1,4091,7,True,1,WATCH
USR89168,USER,1,5686,3,True,1,WATCH
MCH5911,MERCHANT,2,5686,3,True,3,ELEVATED_REVIEW
USR89179,USER,1,1446,8,True,1,WATCH
USR89183,USER,1,3518,5,True,1,WATCH
USR89184,USER,1,3829,5,True,1,WATCH
USR89193,USER,1,1453,7,True,1,WATCH
USR89194,USER,1,189,23,True,1,WATCH
USR89195,USER,1,5687,2,True,2,WATCH
MCH7504,MERCHANT,1,5687,2,True,1,WATCH
USR89209,USER,1,2388,10,True,1,WATCH
USR89218,USER,1,5688,2,True,1,WATCH
MCH8886,MERCHANT,1,5688,2,True,0,LOW
USR89219,USER,1,264,29,True,1,WATCH
USR89220,USER,1,5689,2,True,1,WATCH
MCH5736,MERCHANT,1,5689,2,True,0,LOW
USR89234,USER,2,843,15,True,1,WATCH
USR89235,USER,1,5690,2,True,1,WATCH
MCH8665,MERCHANT,1,5690,2,True,3,ELEVATED_REVIEW
USR89244,USER,2,1865,14,True,1,WATCH
USR89246,USER,2,865,20,True,1,WATCH
USR89249,USER,1,2196,3,True,1,WATCH
USR89252,USER,1,1198,7,True,2,WATCH
USR89253,USER,1,4541,3,True,1,WATCH
USR89254,USER,2,827,22,True,1,WATCH
USR89260,USER,1,2262,9,True,1,WATCH
USR89262,USER,1,2211,3,True,1,WATCH
USR89265,USER,1,4518,4,True,1,WATCH
USR89266,USER,1,1258,12,True,1,WATCH
USR89268,USER,1,185,9,True,1,WATCH
USR89276,USER,1,442,22,True,1,WATCH
USR89278,USER,1,1624,14,True,4,ELEVATED_REVIEW
USR89281,USER,1,563,9,True,1,WATCH
USR89285,USER,1,3798,3,True,1,WATCH
USR89287,USER,1,2034,8,True,2,WATCH
USR89289,USER,1,5691,3,True,1,WATCH
MCH8334,MERCHANT,2,5691,3,True,0,LOW
USR89292,USER,1,5692,3,True,2,WATCH
MCH3824,MERCHANT,2,5692,3,True,0,LOW
USR89295,USER,1,65,6,True,2,WATCH
USR89300,USER,1,2373,3,True,1,WATCH
USR89304,USER,1,5693,2,True,1,WATCH
MCH4717,MERCHANT,1,5693,2,True,3,ELEVATED_REVIEW
USR89305,USER,1,5694,3,True,1,WATCH
MCH5363,MERCHANT,2,5694,3,True,0,LOW
USR89307,USER,1,5695,2,True,1,WATCH
MCH9203,MERCHANT,1,5695,2,True,1,WATCH
USR89309,USER,1,4294,3,True,1,WATCH
USR89311,USER,1,518,4,True,2,WATCH
USR89314,USER,1,4377,6,True,1,WATCH
USR89320,USER,1,3508,4,True,1,WATCH
USR89324,USER,1,3739,5,True,1,WATCH
USR89325,USER,2,2193,22,True,1,WATCH
USR89331,USER,1,412,16,True,1,WATCH
USR89332,USER,1,1232,10,True,1,WATCH
USR89337,USER,1,2777,5,True,1,WATCH
USR89343,USER,1,325,8,True,1,WATCH
USR89344,USER,1,3093,7,True,1,WATCH
USR89356,USER,1,213,18,True,1,WATCH
USR89358,USER,2,997,9,True,1,WATCH
USR89359,USER,1,573,10,True,1,WATCH
USR89362,USER,1,5515,3,True,1,WATCH
USR89364,USER,1,1246,4,True,2,WATCH
USR89365,USER,1,3954,3,True,1,WATCH
USR89366,USER,1,5696,3,True,1,WATCH
MCH8857,MERCHANT,2,5696,3,True,3,ELEVATED_REVIEW
USR89376,USER,1,3096,4,True,1,WATCH
USR89387,USER,1,2851,12,True,1,WATCH
USR89391,USER,1,2402,6,True,1,WATCH
USR89408,USER,1,2273,5,True,1,WATCH
USR89427,USER,1,5359,6,True,1,WATCH
USR89429,USER,1,3889,3,True,2,WATCH
USR89431,USER,1,4565,3,True,1,WATCH
USR89443,USER,1,2,35,True,1,WATCH
USR89450,USER,1,4856,4,True,1,WATCH
USR89451,USER,1,1273,14,True,1,WATCH
USR89465,USER,1,463,6,True,1,WATCH
USR89466,USER,1,2270,8,True,1,WATCH
USR89470,USER,1,480,6,True,1,WATCH
USR89478,USER,1,1663,10,True,1,WATCH
USR89479,USER,1,5099,3,True,1,WATCH
USR89482,USER,1,4248,5,True,1,WATCH
USR89486,USER,1,3913,7,True,1,WATCH
USR89489,USER,1,3913,7,True,1,WATCH
USR89493,USER,1,3066,5,True,1,WATCH
USR89494,USER,1,3976,4,True,1,WATCH
USR89499,USER,1,5697,3,True,1,WATCH
MCH9234,MERCHANT,2,5697,3,True,1,WATCH
USR89500,USER,1,5698,2,True,1,WATCH
MCH6583,MERCHANT,1,5698,2,True,1,WATCH
USR89502,USER,1,2238,6,True,1,WATCH
USR89504,USER,1,865,20,True,1,WATCH
USR89505,USER,2,1711,12,True,1,WATCH
USR89506,USER,1,2499,6,True,1,WATCH
USR89511,USER,1,5400,3,True,1,WATCH
USR89513,USER,1,4447,7,True,1,WATCH
USR89514,USER,1,1685,3,True,4,ELEVATED_REVIEW
USR89515,USER,1,3191,9,True,1,WATCH
USR89520,USER,1,5699,3,True,1,WATCH
MCH9946,MERCHANT,2,5699,3,True,2,WATCH
USR89521,USER,2,91,35,True,1,WATCH
USR89522,USER,1,5700,2,True,1,WATCH
MCH7794,MERCHANT,1,5700,2,True,0,LOW
USR89525,USER,1,2955,3,True,1,WATCH
USR89526,USER,1,4990,3,True,1,WATCH
USR89527,USER,1,4535,5,True,1,WATCH
USR89531,USER,1,2531,3,True,1,WATCH
USR89536,USER,1,4410,12,True,1,WATCH
USR89537,USER,1,4267,6,True,1,WATCH
USR89547,USER,1,4314,3,True,1,WATCH
USR89551,USER,1,5701,2,True,1,WATCH
MCH3831,MERCHANT,1,5701,2,True,0,LOW
USR89555,USER,1,4520,3,True,1,WATCH
USR89557,USER,1,4636,3,True,1,WATCH
USR89576,USER,1,212,5,True,1,WATCH
USR89578,USER,1,3572,8,True,1,WATCH
USR89588,USER,1,4357,7,True,5,ELEVATED_REVIEW
USR89594,USER,2,945,25,True,1,WATCH
USR89596,USER,1,5702,3,True,1,WATCH
MCH1159,MERCHANT,2,5702,3,True,4,ELEVATED_REVIEW
USR89610,USER,1,4538,3,True,1,WATCH
USR89613,USER,1,5703,2,True,1,WATCH
MCH7288,MERCHANT,1,5703,2,True,2,WATCH
USR89616,USER,2,4410,12,True,2,WATCH
MCH6044,MERCHANT,2,4410,12,True,3,ELEVATED_REVIEW
USR89619,USER,1,3930,4,True,1,WATCH
USR89621,USER,1,992,13,True,1,WATCH
USR89622,USER,1,3493,3,True,1,WATCH
USR89632,USER,1,5704,2,True,1,WATCH
MCH9235,MERCHANT,1,5704,2,True,0,LOW
USR89635,USER,1,2952,3,True,1,WATCH
USR89641,USER,1,4923,4,True,1,WATCH
USR89657,USER,1,5586,3,True,1,WATCH
USR89666,USER,1,401,6,True,1,WATCH
USR89667,USER,1,732,5,True,1,WATCH
USR89669,USER,1,241,6,True,1,WATCH
USR89672,USER,1,3780,9,True,1,WATCH
USR89681,USER,1,5110,3,True,1,WATCH
USR89682,USER,1,5478,3,True,1,WATCH
USR89683,USER,1,1018,4,True,1,WATCH
USR89691,USER,1,3377,6,True,1,WATCH
USR89692,USER,1,1055,11,True,1,WATCH
USR89702,USER,1,1823,6,True,1,WATCH
USR89705,USER,1,5705,2,True,1,WATCH
MCH6296,MERCHANT,1,5705,2,True,0,LOW
USR89707,USER,1,1342,6,True,1,WATCH
USR89717,USER,1,2396,5,True,1,WATCH
USR89723,USER,1,1747,8,True,1,WATCH
USR89726,USER,2,1709,17,True,1,WATCH
MCH9532,MERCHANT,2,1709,17,True,0,LOW
USR89731,USER,1,3392,11,True,1,WATCH
USR89732,USER,1,5706,2,True,2,WATCH
MCH7065,MERCHANT,1,5706,2,True,0,LOW
USR89746,USER,1,245,34,True,1,WATCH
USR89748,USER,1,5330,4,True,1,WATCH
USR89760,USER,2,2863,5,True,1,WATCH
MCH5727,MERCHANT,1,2863,5,True,0,LOW
USR89761,USER,1,3957,11,True,2,WATCH
USR89764,USER,1,1041,4,True,2,WATCH
USR89771,USER,1,4644,3,True,1,WATCH
USR89774,USER,1,3774,3,True,5,ELEVATED_REVIEW
USR89775,USER,1,3091,3,True,2,WATCH
USR89777,USER,1,1913,4,True,1,WATCH
USR89783,USER,1,370,36,True,1,WATCH
USR89785,USER,1,3852,4,True,1,WATCH
USR89791,USER,1,5087,4,True,1,WATCH
USR89793,USER,2,3536,5,True,1,WATCH
MCH4885,MERCHANT,1,3536,5,True,0,LOW
USR89796,USER,1,1472,9,True,1,WATCH
USR89800,USER,1,272,27,True,1,WATCH
USR89803,USER,1,954,20,True,1,WATCH
USR89807,USER,1,3330,4,True,2,WATCH
USR89813,USER,1,5707,2,True,1,WATCH
MCH2802,MERCHANT,1,5707,2,True,3,ELEVATED_REVIEW
USR89814,USER,1,3130,3,True,1,WATCH
USR89816,USER,1,4208,11,True,3,ELEVATED_REVIEW
USR89817,USER,1,5474,3,True,1,WATCH
USR89818,USER,1,5669,3,True,1,WATCH
USR89821,USER,1,745,5,True,1,WATCH
USR89840,USER,1,2912,4,True,1,WATCH
USR89848,USER,1,4323,3,True,1,WATCH
USR89849,USER,1,5708,2,True,1,WATCH
MCH7973,MERCHANT,1,5708,2,True,3,ELEVATED_REVIEW
USR89864,USER,1,766,4,True,1,WATCH
USR89868,USER,1,675,5,True,1,WATCH
USR89869,USER,1,5709,2,True,1,WATCH
MCH5765,MERCHANT,1,5709,2,True,3,ELEVATED_REVIEW
USR89873,USER,1,5710,2,True,1,WATCH
MCH7850,MERCHANT,1,5710,2,True,0,LOW
USR89874,USER,1,5711,2,True,1,WATCH
MCH3072,MERCHANT,1,5711,2,True,1,WATCH
USR89875,USER,1,4179,4,True,2,WATCH
USR89876,USER,2,2978,11,True,1,WATCH
MCH6407,MERCHANT,1,2978,11,True,3,ELEVATED_REVIEW
USR89877,USER,1,90,7,True,1,WATCH
USR89886,USER,1,1001,4,True,1,WATCH
USR89888,USER,1,1576,3,True,1,WATCH
USR89891,USER,1,3040,3,True,1,WATCH
USR89900,USER,2,1583,12,True,1,WATCH
USR89902,USER,1,2241,4,True,1,WATCH
USR89905,USER,1,4303,3,True,1,WATCH
USR89909,USER,2,136,38,True,2,WATCH
USR89910,USER,2,3121,8,True,1,WATCH
USR89915,USER,1,5712,2,True,1,WATCH
MCH4249,MERCHANT,1,5712,2,True,1,WATCH
USR89918,USER,1,4582,3,True,1,WATCH
USR89920,USER,1,1796,5,True,1,WATCH
USR89921,USER,1,5713,2,True,1,WATCH
MCH6367,MERCHANT,1,5713,2,True,0,LOW
USR89922,USER,1,5714,3,True,1,WATCH
MCH2742,MERCHANT,2,5714,3,True,1,WATCH
USR89929,USER,1,4368,3,True,1,WATCH
USR89930,USER,1,4753,5,True,1,WATCH
USR89938,USER,1,3262,3,True,1,WATCH
USR89942,USER,1,2122,5,True,1,WATCH
USR89948,USER,1,2779,4,True,1,WATCH
USR89954,USER,1,5608,3,True,1,WATCH
USR89958,USER,2,5565,4,True,1,WATCH
MCH1576,MERCHANT,1,5565,4,True,0,LOW
USR89959,USER,1,1651,3,True,1,WATCH
USR89961,USER,1,2362,4,True,1,WATCH
USR89964,USER,1,393,18,True,1,WATCH
USR89966,USER,1,2396,5,True,1,WATCH
USR89970,USER,1,2514,7,True,1,WATCH
USR89985,USER,1,3483,6,True,1,WATCH
USR89989,USER,1,4450,3,True,1,WATCH
USR90000,USER,1,5047,3,True,1,WATCH
USR90005,USER,1,2743,3,True,1,WATCH
USR90008,USER,1,1813,6,True,1,WATCH
USR90010,USER,1,2340,9,True,1,WATCH
USR90018,USER,1,4367,3,True,1,WATCH
USR90021,USER,1,4340,8,True,1,WATCH
USR90022,USER,2,731,65,True,1,WATCH
USR90025,USER,1,5715,2,True,3,ELEVATED_REVIEW
MCH8767,MERCHANT,1,5715,2,True,0,LOW
USR90027,USER,1,5520,3,True,1,WATCH
USR90028,USER,2,2815,6,True,1,WATCH
MCH2639,MERCHANT,2,2815,6,True,0,LOW
USR90045,USER,1,1797,3,True,1,WATCH
USR90051,USER,1,5716,2,True,1,WATCH
MCH2514,MERCHANT,1,5716,2,True,3,ELEVATED_REVIEW
USR90055,USER,1,2085,5,True,1,WATCH
USR90073,USER,1,5717,2,True,1,WATCH
MCH3918,MERCHANT,1,5717,2,True,0,LOW
USR90076,USER,1,1029,10,True,1,WATCH
USR90078,USER,1,4273,4,True,1,WATCH
USR90080,USER,1,2397,11,True,2,WATCH
USR90088,USER,1,5718,2,True,1,WATCH
MCH5044,MERCHANT,1,5718,2,True,0,LOW
USR90098,USER,1,5719,2,True,1,WATCH
MCH2113,MERCHANT,1,5719,2,True,0,LOW
USR90112,USER,2,93,10,True,1,WATCH
MCH5222,MERCHANT,1,93,10,True,3,ELEVATED_REVIEW
USR90121,USER,2,2851,12,True,1,WATCH
USR90123,USER,1,5572,3,True,1,WATCH
USR90124,USER,1,2401,21,True,1,WATCH
USR90135,USER,2,2606,11,True,1,WATCH
USR90145,USER,2,5059,6,True,1,WATCH
USR90160,USER,1,235,12,True,1,WATCH
USR90166,USER,1,777,12,True,1,WATCH
